,user,id,date,hashtags,text,data
1510,BandianaJones,1302220673700343808,2020-09-05 15:22:57+00:00,,clarkemicah according clip doctors patient died coronavirus coronavirus yet counted coronavirus death victoria,ClarkeMicah According to this clip this doctors patient died with coronavirus but not of coronavirus Yet it was counted as a coronavirus death here in Victoria
1511,thatagegroupguy,1302220669644668928,2020-09-05 15:22:56+00:00,,totally enough coronavirus infomercials radio stop,Totally had enough of coronavirus infomercials on the radio Stop it
1512,CommanderChuck1,1302220665249042432,2020-09-05 15:22:55+00:00,,coronavirus triple crown horse race via youtube,Its the Coronavirus Triple Crown Horse Race via YouTube
1513,MapmyIndiaMove,1302220661671079936,2020-09-05 15:22:54+00:00,#coronavirus #coronavirus #map #coronavirusindia #Covid19India,hi covid19statbot stay updated coronavirus stats india mapmyindia covid19 guide mapmyindias map find track report local everything coronavirus interactive map check online coronavirusindia covid19india,Hi Covid19Statbot Now you can stay updated coronavirus stats in India with MapmyIndia COVID19 Guide on MapmyIndias map Find track and report local everything on coronavirus in the interactive map Check online coronavirusindia Covid19India
1514,TrngvnTin15,1302220652460404736,2020-09-05 15:22:52+00:00,#Coronavirus #China #Donald_Trump #COVID_19 #News,donald trump surprises new statement covid19 news via youtube coronavirus china donaldtrump covid19 news,Donald Trump surprises with new statement about Covid19 News via YouTube Coronavirus China DonaldTrump COVID19 News
1515,sh58778561,1302220645946720256,2020-09-05 15:22:50+00:00,,mister chinese first change policies ridiculous government chinese government known virus government coronavirus dog government,Mister Chinese first of all you change your policies ridiculous government Chinese government known its virus government coronavirus dog government
1517,XRDerby,1302220621590532096,2020-09-05 15:22:44+00:00,#covid19 #coronavirus #corona #stophs2 #hs2 #ecocide #CEEbill,rebels old young fill westminster road standing bicycle wheelchair flags wave bearing extinctsymbol police watch everyone wears facemask covid19 coronavirus corona stophs2 hs2 ecocide ceebill join ceebillnow,Rebels old and young fill a Westminster road standing or on a bicycle or in a wheelchair Flags wave bearing extinctsymbol while police watch Everyone wears a facemask covid19 coronavirus corona stophs2 hs2 ecocide CEEbill Join CEEbillNOW
1518,hamaratimes,1302220596017639424,2020-09-05 15:22:38+00:00,,coronavirus india lockdown day 164 updates spread virus rural areas cause concern say,Coronavirus India lockdown Day 164 updates Spread of virus in rural areas a cause of concern say
1519,Mlk5A,1302220563998486528,2020-09-05 15:22:31+00:00,,india became third country cross four million coronavirus cases also setting new global record daily surge infections,India became the third country to cross four million coronavirus cases also setting a new global record for a daily surge in infections
1520,bsindia,1302220559372099584,2020-09-05 15:22:30+00:00,#CoronavirusPandemic #coronavirus,punjab cm captain amarinder singh ends selfisolation testing covid19 negative coronaviruspandemic coronavirus,Punjab CM Captain Amarinder Singh ends selfisolation after testing Covid19 negative CoronavirusPandemic coronavirus
1521,Maruku21,1302220559258808320,2020-09-05 15:22:30+00:00,,thought guy coronavirus whole time course around renee young aj styles made heart sink even deeper say bryan go back wrestling theres vaccine,I thought this guy had the coronavirus the whole time Of course he was around Renee Young and AJ Styles so that made my heart sink even deeper I say Bryan should NOT go back to wrestling until theres a vaccine
1522,garycushnie,1302220557304451072,2020-09-05 15:22:29+00:00,#shocking,many companies still using coronavirus excuse poor customer service makes wonder good companies really supporting customers dont care got 24hrs ago amp still nothing fitbituk shocking,Too many companies are still using Coronavirus as an excuse for very poor customer service makes you wonder just how good some companies really are at supporting their customers or just dont care about them got this 24hrs ago amp still nothing FitbitUK shocking
1523,agt_02,1302220555886579712,2020-09-05 15:22:29+00:00,#coronavirus #StayAtHomeSaveLives #StayAtHomeSaveLives,still count cases control coronavirus stayathomesavelives,Still the count of cases are not in control coronavirus StayAtHomeSaveLives
1524,byLorenaBlas,1302220555656015872,2020-09-05 15:22:29+00:00,#SaturdayThoughts #TrumpkillsAmericans,saturdaythoughts president coronavirus realdonaldtrump supporters try vote twice states felony maybe dont allow votes one count help cause voters see potus trumpkillsamericans,SaturdayThoughts So if President Coronavirus realDonaldTrump supporters try to vote twice in states where its a felony maybe dont allow their votes not any one of them to count That will help his cause Voters see POTUS TrumpkillsAmericans
1525,kpmaestas0989,1302220542301278208,2020-09-05 15:22:26+00:00,#COWARD #EvilToxicLawlessLIARS,fda rejects oleandrin unproven coronavirus therapeutic pushed mypillow ceo dietary supplement ingredientdo take medical advice coward eviltoxiclawlessliars potus vp gop pagop ncgop nhgop azgop kygop foxnewssunday,FDA rejects oleandrin an unproven coronavirus therapeutic pushed by MyPillow CEO as a dietary supplement ingredientDO NOT TAKE MEDICAL ADVICE FROM COWARD EvilToxicLawlessLIARS POTUS VP GOP PAGOP NCGOP NHGOP AZGOP KYGOP FoxNewsSunday
1526,ABoleynGirl,1302220542259453952,2020-09-05 15:22:26+00:00,#Masks #schoolsreopening #coronavirus,masks schoolsreopening coronavirus love love love,Masks schoolsreopening coronavirus I love love love this
1527,AchmatX,1302220539877036032,2020-09-05 15:22:25+00:00,,yesterday florida added 3198 coronavirus cases 103 deaths,Yesterday Florida added 3198 coronavirus cases and had 103 deaths
1528,jezm,1302220533304619008,2020-09-05 15:22:23+00:00,#coronavirus,according lancet russias coronavirus vaccine safe highly effective,According to the Lancet Russias coronavirus vaccine is safe and highly effective
1529,gance_linda,1302220519446663168,2020-09-05 15:22:20+00:00,,tennessee woman died 6 months ago receives letter claiming coronavirus,Tennessee Woman Who Died 6 Months Ago Receives Letter Claiming She Has Coronavirus
1530,nickbee1981,1302220493219606528,2020-09-05 15:22:14+00:00,,bbc news coronavirus house party concerns amid rise cases bbc news coronavirus house party concerns amid rise cases doesnt help bbcnews keep banging anything worry,BBC News Coronavirus House party concerns amid rise in cases BBC News Coronavirus House party concerns amid rise in cases It doesnt help that BBCNews keep banging on that its not anything to worry about
1531,1Debroha,1302220486307270656,2020-09-05 15:22:12+00:00,,im curious president united states coronavirus entered us would done cant answer hindsight lets face wouldnt fair president tomasini going save america whats plan,Im curious if you were president of the United States when Coronavirus entered the US what would you have done You cant answer in hindsight because lets face it that just wouldnt be fair So president Tomasini how are you going to save America Whats the plan
1532,MapmyIndiaMove,1302220479697018880,2020-09-05 15:22:11+00:00,#COVID #coronavirus #map #coronavirusindia #COVID19 #Covid19India,hi myupchar also get covid19 complete info stats mapmyindia covid19 guide find track report local everything coronavirus interactive map coronavirusindia covid19 covid19india,Hi myUpchar Now you can also get COVID19 Complete Info Just not stats on MapmyIndia COVID19 Guide Now find track and report local everything on coronavirus in the interactive map coronavirusindia COVID19 Covid19India
1533,EtherealScorps,1302220462802399232,2020-09-05 15:22:07+00:00,,whyd let coronavirus write article,Whyd they let the coronavirus write an article
2000,medicinehelp,1302221174781272064,2020-09-05 15:24:56+00:00,,coronavirus context impact pandemic pets webmd,Coronavirus in Context Impact of Pandemic on Pets WebMD
2001,Time2WakeUp2,1302221133895344128,2020-09-05 15:24:47+00:00,,like rolled plans coronavirus plans 911 oklahoma city bombing pearl harbor whatever microcosm false flags,Just like they rolled out plans for Coronavirus plans after 911 Oklahoma City Bombing Pearl Harbor whatever This is a microcosm of all the false flags
2002,stujo59,1302221132259561472,2020-09-05 15:24:46+00:00,,one online platform news organization college kids busy spreading coronavirus puhlease btw dipshit committed murder left right took gun protest killed someone kid kenosha murderers,One online platform and a news organization for college kids that are too busy spreading the coronavirus Puhlease BTW that dipshit committed murder Left or right he took a gun to a protest and KILLED someone Same with the kid in Kenosha Both murderers
2003,politirazzi,1302221128119746560,2020-09-05 15:24:45+00:00,#StableGenius #InTrumpWeTrust,story donald trumps woefully slow response coronavirus friendly reminder everything control everything really control declared trump 29 february true believers stablegenius intrumpwetrust,The story of Donald Trumps woefully slow response to the coronavirus A friendly reminder Everything is under control Everything is really under control declared Trump on 29 February For those true believers in this StableGenius InTrumpWeTrust
2004,Scentguru,1302221124168749056,2020-09-05 15:24:44+00:00,#Covid19Symptoms #anosmia,lost sense smell taste read unusual coronavirus symptoms diarrhea covid toes covid19symptoms anosmia,Lost sense of smell and taste Read this Unusual Coronavirus Symptoms Diarrhea COVID Toes Covid19Symptoms anosmia
2005,Dubem63,1302221121236996096,2020-09-05 15:24:44+00:00,#Ajaezefever,use complete school project utility bills school family cant afford right corona virus caused pray select bredhkn ajaezefever,I will use it to complete my school project and other utility bills in school My family cant afford it right now because of what corona virus has caused I pray you select me BRedHKN Ajaezefever
2006,naveenahhhh,1302221109153034240,2020-09-05 15:24:41+00:00,,robert pattinson tested positive coronavirus,Robert Pattinson has tested positive for coronavirus
2008,spike_philip,1302221101125316608,2020-09-05 15:24:39+00:00,,bbc news coronavirus primary schools greater risk home pupils staff,BBC News Coronavirus Primary schools no greater risk than home for pupils and staff
2009,Marskyblue7,1302221095546900480,2020-09-05 15:24:37+00:00,#FoxNews,coronavirus homeless crisis tax issues wealthy los angelenos wanting celebrities running away foxnews,Coronavirus homeless crisis tax issues have some wealthy Los Angelenos wanting out Celebrities are running away FoxNews
2010,ChrisBrompton,1302221094347300864,2020-09-05 15:24:37+00:00,,ron touching others dicks thats corona virus started,Ron and Don have been touching each others dicks Thats how the corona virus started
2011,rovani64,1302221083324620800,2020-09-05 15:24:35+00:00,#NO_CHINA,easymoney75 everything chinaaaaaaiiiiii want power examples 5g network spying hallooooooo coronavirus whuhan military seas medication laboratory technician etcetc nochina,EASYMONEY75 Its with everything about CHINAaaaaaiiiiii They want the power about ALL examples 5G network for spying HALLOOOOOOO Coronavirus Whuhan Military in the seas Medication and laboratory technician etcetc NOCHINA
2013,WeArePindula,1302221073912672256,2020-09-05 15:24:32+00:00,,coronavirus zimbabwe woods yet health experts,Coronavirus Zimbabwe Not Out Of The Woods Yet Health Experts
2014,lkat1356,1302221073849647104,2020-09-05 15:24:32+00:00,,dr fauci backed funding controversial wuhan lab studying origin coronavirus via nypost,Dr Fauci backed funding for controversial Wuhan lab studying origin of coronavirus via nypost
2015,agxnyse,1302221072465444864,2020-09-05 15:24:32+00:00,,shes lying bro passes round like corona virus,Shes lying bro she passes them round like the corona virus
2017,ncketters,1302221058842525696,2020-09-05 15:24:29+00:00,,trump campaign tells people attending nc rally assume risks coronavirus infection assume risk crossing street,Trump campaign tells people attending NC rally they assume all risks of coronavirus infection So I assume risk of crossing street
2018,FirebrandM,1302221055055007744,2020-09-05 15:24:28+00:00,#zimat40 #lockdown2020 #covidafrica #lockdown #coronavirus,zimat40 lockdown2020 covidafrica lockdown coronavirus subscribe channel youtube firebrand,zimat40 lockdown2020 covidafrica lockdown coronavirus Subscribe to your Channel on YouTube Firebrand
2019,DanielJ93534996,1302221038848221184,2020-09-05 15:24:24+00:00,,said coronavirus like put walmart bag head,He said he had the coronavirus Its not like they put a Walmart bag over his head
2020,A2yearold2,1302221035501215744,2020-09-05 15:24:23+00:00,,u get sort compensation lost account compensation u mentioned given months ago coronavirus lockdown wont given,Again u will not get any sort of compensation for your lost account This compensation u mentioned was given out months ago for the Coronavirus lockdown and wont be given out again
2021,Paullon93987078,1302221029046136832,2020-09-05 15:24:22+00:00,,coronavirus survivors urged donate potentially lifesaving blood plasma,Coronavirus survivors urged to donate potentially lifesaving blood plasma
2022,ResistBadOptics,1302221026185474048,2020-09-05 15:24:21+00:00,#GOP_GreedOverPeople #TrumpVirus #COVID19 #coronavirus #CoronavirusPandemic #WearAMask,moneyclass keeps getting money gopgreedoverpeople trumpvirus covid19 coronavirus coronaviruspandemic wearamask,And the moneyclass just keeps getting more money GOPGreedOverPeople TrumpVirus COVID19 coronavirus CoronavirusPandemic WearAMask
2023,teddyg57,1302221024512094208,2020-09-05 15:24:20+00:00,,trump27s new coronavirus adviser uses madeup statistics false claims praise white house via yahoonews,Trump27s new coronavirus adviser uses madeup statistics and false claims to praise White House via YahooNews
2024,Hannahcondit1O,1302221016035291136,2020-09-05 15:24:18+00:00,#Coronavirus #China #Donald_Trump #COVID_19 #Newsnight,coronavirus continuing spread across world 26 million confirmed cases 188 countries 870000 people lost lives win 100 google play gift card home coronavirus china donaldtrump covid19 newsnight,Coronavirus is continuing its spread across the world with more than 26 million confirmed cases in 188 countries More than 870000 people have lost their lives Win a 100 Google Play gift card at home Coronavirus China DonaldTrump COVID19 Newsnight
2025,MssDidi,1302221001342808064,2020-09-05 15:24:15+00:00,#coronaviruschallenge #sigil #meditation #HEALING #Coronavirus #natural #recipes,coronaviruschallenge sigil meditation healing kill coronavirus contact natural recipes,coronaviruschallenge sigil meditation HEALING Kill Coronavirus on Contact natural recipes
2027,byLorenaBlas,1302220987816185856,2020-09-05 15:24:12+00:00,#TrumpkillsAmericans #SaturdayMorning,look awake president coronavirus realdonaldtrump haunted 188000 american souls last night voters see potus trumpkillsamericans saturdaymorning,Look its awake The President Coronavirus realDonaldTrump was haunted by more than 188000 American souls last night Voters see POTUS TrumpkillsAmericans SaturdayMorning
2028,CrystalLCochren,1302220975036076032,2020-09-05 15:24:09+00:00,,according covid19tracking september 4 2020 united states 51513 new coronavirus cases,According to COVID19Tracking On September 4 2020 the United States had 51513 new Coronavirus cases
2029,NeuralNetwork_,1302220972112609280,2020-09-05 15:24:08+00:00,#InternetOfThings,beat coronavirus internet things internetofthings via,How to beat coronavirus with the Internet of Things InternetOfThings via
2030,Narmathan_Yugan,1302220960246841344,2020-09-05 15:24:05+00:00,#CoronaAlert #lka #SriLanka #COVID19SL #COVID19LK #COVID_19SL #coronavirus #CoronaVirusUpdates #CoronaNews #stayhome #stayhome #CoronavirusPandemic #outbreaks,coronaalert 03 arrivals india bahrain amp qatar tested positive covid19 raising total sri lanka 3118 health ministry lka srilanka covid19sl covid19lk covid19sl coronavirus coronavirusupdates coronanews stayhome coronaviruspandemic outbreaks,CoronaAlert 03 arrivals from India Bahrain amp Qatar tested positive for Covid19 raising the total in Sri Lanka to 3118 Health Ministry lka SriLanka COVID19SL COVID19LK COVID19SL coronavirus CoronaVirusUpdates CoronaNews stayhome CoronavirusPandemic outbreaks
2031,FergalBowers,1302220952638500864,2020-09-05 15:24:03+00:00,,nine month coronavirus plan way glynn via rte,Nine month coronavirus plan is on the way Glynn via rte
2032,midoringon,1302220951061291008,2020-09-05 15:24:03+00:00,,melbourne anticoronavirus lockdown protest turns violent live al jazeera english,Melbourne anticoronavirus lockdown protest turns violent Live Al Jazeera English
2033,KeeCee57706165,1302220950528811008,2020-09-05 15:24:03+00:00,,bi small thingthey suddenly go deaf mouths affected corona virusthey hit streets protests cowardsmad people everywhere,No bi small thingthey have all suddenly go deaf and their mouths has been affected with corona virusthey should hit the streets again with protests Cowardsmad people everywhere
2034,CitaWertz,1302220949438312448,2020-09-05 15:24:03+00:00,,roderick mackay get government approval leave australia spent two weeks preventive coronavirus quarantine rome locked hotel back australia another two weeks upon return,Roderick MacKay had to get government approval to leave Australia spent two weeks in preventive coronavirus quarantine in Rome and will be locked up in a hotel back in Australia for another two weeks upon his return
2035,KPIXtv,1302220944124018688,2020-09-05 15:24:01+00:00,,wildfires raged northern california coronavirus outbreak reopenings school classes starting continued keep updated covid19 news need know heres roundup top coronavirus,While the wildfires have raged in Northern California the coronavirus outbreak reopenings and school classes starting has continued To keep you updated on the COVID19 news you need to know heres a roundup of the top coronavirus and
2036,AdrBell,1302220937446658048,2020-09-05 15:24:00+00:00,#RENT #HousingForAll,cdc issued temporary national moratorium evictions nonpayment rent help prevent spread coronavirus effective september 4 december 31 great qampa nhlihc help rent housingforall,The CDC issued a temporary national moratorium on most evictions for nonpayment of rent to help prevent the spread of coronavirus effective September 4 through December 31 Great QampA from nhlihc to help RENT HousingForAll
2037,allenow83890817,1302220936935075840,2020-09-05 15:24:00+00:00,,unknown reasons waited watched lancet editor exposes devastating government failure coronavirus,For Unknown Reasons They Waited And Watched Lancet Editor Exposes Devastating Government Failure On Coronavirus
2038,latestly,1302220924624592896,2020-09-05 15:23:57+00:00,#DGCA #BreathAnalyserTest #BATest #Piolt #Coronavirus #COVID19,drunk flying dgca allows preflight breath analyser tests pilots cabin crew dgcaindia dgca breathanalysertest batest piolt coronavirus covid19,Drunk Before Flying DGCA Allows PreFlight Breath Analyser Tests For Pilots Cabin Crew DGCAIndia DGCA BreathAnalyserTest BATest Piolt Coronavirus COVID19
2039,LobbyComm,1302220917913858048,2020-09-05 15:23:55+00:00,,tories really going bat murdoch poison free press wouldnt know free press stood gave corona virus nerve even mention climate change abbott payroll,Tories really going to bat for Murdoch poison Free press He wouldnt know free press if it stood up and gave him Corona virus And has nerve to even mention climate change with Abbott on the payroll
2041,natty4bumpo,1302220886834139136,2020-09-05 15:23:48+00:00,,coronavirus south africa scientists explore surprise theory low death rate,Coronavirus in South Africa Scientists explore surprise theory for low death rate
2043,h24news_gossip,1302220877577289728,2020-09-05 15:23:45+00:00,#HollywoodMoms #Moms #CelebrityMoms,jessie james decker hilary duff celebrity parents celebrating kids birthdays home amid coronavirus spread take look hollywoodmoms moms celebritymoms,Jessie James Decker Hilary Duff and more celebrity parents are celebrating their kids birthdays at home amid the coronavirus spread take a look HollywoodMoms Moms CelebrityMoms
2044,yesStereo,1302220868723118080,2020-09-05 15:23:43+00:00,,sign petition china communist party yano see guys hong kong one party two system nation even corona virus business best believe guys walking free one getting answer lol,Sign petition against China communist party yano Have you see what this guys are doing in Hong Kong a one party two system nation Even this corona Virus business best believe this guys are walking free with no one getting an answer from them lol
2045,ProudPatriotUS2,1302220866416250880,2020-09-05 15:23:43+00:00,,proves dems trying grab power vote mail chinese virus dems pushed mailin voting ballot harvesting foreigners voting back january 2019 year china coronavirus via gatewaypundit,This proves the Dems have been trying to grab power Vote by mail is not about the Chinese Virus Dems Pushed MailIn Voting Ballot Harvesting and Foreigners Voting Back in January 2019 More than a Year before China Coronavirus via gatewaypundit
2046,MapmyIndiaMove,1302220859134812160,2020-09-05 15:23:41+00:00,#COVID #coronavirus #map #coronavirusindia #COVID19 #Covid19India,hi ukmedicalhealth also get covid19 complete info stats mapmyindia covid19 guide find track report local everything coronavirus interactive map coronavirusindia covid19 covid19india,Hi UKMedicalHealth Now you can also get COVID19 Complete Info Just not stats on MapmyIndia COVID19 Guide Now find track and report local everything on coronavirus in the interactive map coronavirusindia COVID19 Covid19India
2047,SamNatasha1972,1302220854739324928,2020-09-05 15:23:40+00:00,,thinking lady travelled tobago wedding wish min health would share type data know besides bars weak points 3 deaths 147 coronavirus cases tied maine wedding via nbcnews,Thinking about that lady that travelled to Tobago for the wedding I wish our Min of Health would share this type of data We should know besides bars where the weak points are 3 deaths 147 coronavirus cases now tied to Maine wedding via nbcnews
2048,maikeya,1302220853757657088,2020-09-05 15:23:40+00:00,,said happy teachers day coronavirus yet someone well,Have we said Happy Teachers Day to coronavirus yet Someone has No Well
2049,COVIDLive,1302220842714173440,2020-09-05 15:23:37+00:00,#coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic,30 new cases gambia 1323 gmt coronavirus coronavirusupdate covid19 coronaviruspandemic,30 new cases in Gambia 1323 GMT coronavirus CoronaVirusUpdate COVID19 CoronavirusPandemic
2050,Kirasmith141,1302220823135223808,2020-09-05 15:23:32+00:00,,someone hadnt actually corona virus sure fucked,For someone who hadnt actually had corona virus it sure has fucked me up
2500,rhotwire,1302221530630434816,2020-09-05 15:26:21+00:00,,coronavirus pa 1160 new cases reported sept 3 month pennlive via rhotwire,Coronavirus in Pa 1160 new cases reported Sept 3 the most in more than a month PennLive via rhotwire
2501,MohdHjan1,1302221520698212352,2020-09-05 15:26:19+00:00,,coronavirus live update pakistan 2020 coronavirus live updates pakistan covid19 disease caused sarscov2 virus start spreading december 2019 wuhan china covid19 named world health organization acronym based coronavirus disea,Coronavirus Live Update in Pakistan 2020 Coronavirus Live Updates in Pakistan Covid19 is a disease caused by SARSCoV2 virus And start spreading in December 2019 from Wuhan in China Covid19 is named by World Health Organization as its acronym based on Coronavirus disea
2502,SaiKingkohli,1302221517757923328,2020-09-05 15:26:18+00:00,,new uae reports 705 new cases coronavirus 1 new death number cases increased yesterday 612,NEW UAE reports 705 new cases of Coronavirus and 1 new death Number of cases increased from yesterday 612
2504,faithfulnews,1302221500456427520,2020-09-05 15:26:14+00:00,#christianity #uk #government,uk government must increase overseas aid spending fight coronavirus world vision christianity uk government,UK Government must increase overseas aid spending to fight coronavirus World Vision christianity uk government
2505,RussianEmbassy,1302221494668398592,2020-09-05 15:26:13+00:00,#Lavrov #vaccine #coronavirus,fm lavrov russia succeeded creating effective safe vaccine coronavirus soon introduced global markets foreign partners incl g20 show wide interest remain open mutually beneficial cooperation area,FM Lavrov Russia has succeeded in creating an effective and safe vaccine against coronavirus soon to be introduced on global markets Our foreign partners incl from G20 show wide interest in it We remain open to mutually beneficial cooperation in this area
2506,senguptaJessi,1302221478914453504,2020-09-05 15:26:09+00:00,,dont blame anyone corona virus wont u appear exam commenced date time positive vibes u surely get success prepared bang exam nd trust everything go fine,Dont blame anyone if Corona virus wont be there then u all had to appear the exam on commenced date and time so have some positive vibes u will surely get success Be prepared and bang on the exam Nd trust me everything will go fine
2507,BuddyScalera,1302221478876807168,2020-09-05 15:26:09+00:00,#CDC #coronavirus,cdc study uses phone location data determine stayathome order compliance via mobihealthnews dont panic didnt use personal location data track coronavirus publically available data still little creepy tho right,CDC study uses phone location data to determine stayathome order compliance via MobiHealthNews Dont panic They didnt use your personal location data to track coronavirus Its publically available data Still a little creepy tho right
2508,FernandoAmandi,1302221478851686400,2020-09-05 15:26:09+00:00,,new york businesses free fall closings restaurants taking hit cuomos extended coronavirus shutdowns almost twothirds owners saying could business years end exodus democrat controlled nyc,New York businesses in free fall closings Restaurants are taking the hit from Cuomos extended coronavirus shutdowns with almost twothirds of owners saying they could be out of business by years end Exodus from Democrat controlled NYC is on
2510,ResistBadOptics,1302221425403670528,2020-09-05 15:25:56+00:00,#CoronavirusPandemic #TrumpVirus #COVID19 #coronavirus #WearAMask #WearAMaskSaveALife,forcing students back classroom coronaviruspandemic qualify child abuse trumpvirus covid19 coronavirus wearamask wearamasksavealife,Does forcing students back to the classroom during the CoronavirusPandemic qualify as child abuse TrumpVirus COVID19 coronavirus WearAMask WearAMaskSaveALife
2511,drjamescordella,1302221422962585600,2020-09-05 15:25:55+00:00,,main test used diagnose coronavirus sensitive could picking fragments dead virus old infections scientists say,The main test used to diagnose coronavirus is so sensitive it could be picking up fragments of dead virus from old infections scientists say
2512,politicalebooks,1302221422933282816,2020-09-05 15:25:55+00:00,,senate republicans new coronavirus adviser,Senate Republicans new coronavirus adviser
2514,Monitor_Sport,1302221398400815104,2020-09-05 15:25:50+00:00,,guest column cssemugabo8 new normal coronavirus dilemma sport,GUEST COLUMN By cssemugabo8 New Normal The coronavirus dilemma to sport
2515,bachyns,1302221389953462272,2020-09-05 15:25:48+00:00,,accumulating evidence suggests coronavirus wreak havoc blood vessels seeding clots suffocate warp tissues including lungs likely making smoking vaping covid even dangerous,Accumulating evidence suggests that the coronavirus can wreak havoc on blood vessels seeding clots that suffocate and warp tissues including the lungs most likely making any smoking or vaping after Covid even more dangerous than before
2516,eddies0715,1302221368092655616,2020-09-05 15:25:42+00:00,,heck cares lou holtz find disgusting anything everything deflect steer moronic followers away ineptitude dealing coronavirus worries though hands joe biden going win election,Who the heck cares about Lou Holtz I find it disgusting that you are doing anything and everything to deflect and steer your moronic followers away from your ineptitude on dealing with the Coronavirus No worries though hands down Joe Biden is going to win the election
2517,stillsafe,1302221360316518400,2020-09-05 15:25:41+00:00,#Coronavirus,coronavirus four five civil servants told return desks october,Coronavirus Four out of five civil servants told to return to desks by October
2518,ekaddo,1302221352372498432,2020-09-05 15:25:39+00:00,,coronavirus causing shortage wsj,Coronavirus Is Causing a Can Shortage WSJ
2519,MotherfuckaMatt,1302221352313720832,2020-09-05 15:25:39+00:00,,wait know aj coronavirus dont remember ever taking time,Wait I know AJ had coronavirus but I dont remember him ever taking any time off
2521,OurAmericanLife,1302221340649361408,2020-09-05 15:25:36+00:00,,donald trump coronavirus vaccine possibly ready soon october via breitbartnews,Donald Trump Coronavirus Vaccine Possibly Ready as Soon as October via BreitbartNews
2522,ivantheamateur,1302221313432485888,2020-09-05 15:25:29+00:00,#AmazonLogistics #DPD #TrackandTrace,happens order nhs coronavirus home test kit delivery driver couldnt bothered go front door amazonlogistics dpd trackandtrace,This is what happens when I order an NHS Coronavirus home test kit delivery Driver couldnt be bothered to go to the front door AmazonLogistics DPD TrackandTrace
2523,davidspope,1302221310815285248,2020-09-05 15:25:29+00:00,,rules dont apply uk government afraid since passed corona virus act,Rules dont apply to the uk government I am afraid not since passed the corona virus act
2524,sofia_senna,1302221309468913664,2020-09-05 15:25:28+00:00,#coronavirus,coronavirus deaths largely obesity,coronavirus deaths largely from obesity
2525,Peterbojangles,1302221309313789952,2020-09-05 15:25:28+00:00,,school confirms staff member tested positive coronavirus,School confirms staff member has tested positive for coronavirus
2526,OneNewsPage_AUS,1302221307690582016,2020-09-05 15:25:28+00:00,#Coronavirus,health officials attempted stop adrian mannarino playing us open coronavirus,Health officials attempted to stop Adrian Mannarino from playing at US Open Coronavirus
2527,KeyganTherese,1302221295384293376,2020-09-05 15:25:25+00:00,,pentagon study flu shot raises risk coronavirus 36 principia scientific intl,Pentagon Study Flu Shot Raises Risk of Coronavirus by 36 Principia Scientific Intl
2528,sirajnoorani,1302221292444164096,2020-09-05 15:25:24+00:00,#HimachalPradesh,three people succumb coronavirus himachalpradesh death toll reaches 52 infection tally rises 6852 22 new cases health department,Three more people succumb to coronavirus in HimachalPradesh death toll reaches 52 infection tally rises to 6852 with 22 new cases Health Department
2530,soitiz,1302221277382541312,2020-09-05 15:25:21+00:00,#coronavirus #Palestine,school year palestine start tomorrow 13 million students despite coronavirus pandemic palestine,School year in Palestine to start tomorrow with more than 13 million students despite coronavirus pandemic Palestine
2531,tramo,1302221267894927360,2020-09-05 15:25:19+00:00,,trumps new coronavirus adviser uses madeup statistics false claims praise white house pandemic response via yahoo scpr go figure,Trumps new coronavirus adviser uses madeup statistics and false claims to praise White House pandemic response via Yahoo SCPR Go figure
2532,Eire353,1302221259141525504,2020-09-05 15:25:16+00:00,,anthony fauci stumped donald trump said us rounding corner coronavirus pandemic via thedailybeast,Anthony Fauci Stumped Why Donald Trump Said the US Is Rounding the Corner of Coronavirus Pandemic via thedailybeast
2533,simplycharice_,1302221254410338304,2020-09-05 15:25:15+00:00,,hope feel better glad coronavirus,Hope you feel better glad you did not have coronavirus
2534,Bruhannale,1302221243555303424,2020-09-05 15:25:13+00:00,,coronavirus worsening europe,CoronaVirus worsening in Europe
2535,nctsbabiechenji,1302221239520354304,2020-09-05 15:25:12+00:00,,hi mothers officemate tested positive coronavirus today im fucking scared mother last saw officemate last wednesday im feeling sorts things idk i dont know anymore,hi my mothers officemate tested positive for coronavirus today and im fucking scared for my mother as she last saw her officemate last wednesday and im feeling all sorts of things and idk what to do now and i just i dont know anymore
2536,stillsafe,1302221231966613504,2020-09-05 15:25:10+00:00,#Coronavirus #European,coronavirus central european countries see record daily rises covid19 cases,Coronavirus Central European countries see record daily rises in COVID19 cases
2537,brymarmt3,1302221231190503424,2020-09-05 15:25:10+00:00,,trump know alleged means also means didnt get shot 7 times backstill think coronavirus nothing deaths attributed,Did Trump You know what alleged means It also means she didnt get shot 7 times in the backstill think the coronavirus is nothing with no deaths attributed to it
2539,MyMedicalRsrc,1302221224416690176,2020-09-05 15:25:08+00:00,,malaysia confirm six new coronavirus cases,Malaysia confirm six new coronavirus cases
2541,FramSource,1302221212765106176,2020-09-05 15:25:05+00:00,#StopTheSpread #coronavirus,mass health secretary wear mask home family member underlying condition highrisk covid19 stopthespread mlsudders coronavirus,Mass Health Secretary Wear A Mask At Home If Family Member Has Underlying Condition or At HighRisk For COVID19 StopTheSpread MLSudders coronavirus
